video_path,label,class_name
data/raw/CricShoot10kShootDataset/Hook/vid113_1.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Cover Drive/vid238_18.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid534_25.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid250_20.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid521_94.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid519_55.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid89_1.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid400_7.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid64_17.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid10_21.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid61_16.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid445_48.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid352_10.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid536_44.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid235_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid102_14.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid189_8.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid12_4.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid390_29.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid499_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid60_73.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid167_35.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid294_26.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Hook/vid37_5.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid372_31.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Cover Drive/vid524_33.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid410_5.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid107_2.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Defensive/vid16_13.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid37_40.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid86_36.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid72_3.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid312_40.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid45_22.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid384_52.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid443_7.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid23_7.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid453_41.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Defensive/vid161_0.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid490_38.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid357_53.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid248_45.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid384_48.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid298_10.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid171_1.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid61_0.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid519_5.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid383_37.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid18_30.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid391_31.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Defensive/vid119_22.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid91_12.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid340_8.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Pull/vid230_19.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid312_6.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid170_58.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid49_22.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid377_28.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Scoop/vid142_15.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Down The Wicket/vid515_49.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid187_21.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Pull/vid80_35.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid109_6.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid489_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid86_8.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid280_13.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid459_31.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid510_17.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid24_14.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid532_26.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid182_0.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid453_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid135_2.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid56_72.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid447_1.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Hook/vid362_58.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid458_33.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Late Cut/vid363_58.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid489_15.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid10_34.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid427_21.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Flick/vid507_18.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid532_22.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Late Cut/vid363_28.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Scoop/vid15_28.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Lofted Offside/vid384_44.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid37_19.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid180_19.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid461_53.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Pull/vid125_24.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid99_46.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Hook/vid393_1.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid393_41.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid433_44.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid369_17.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Straight Drive/vid206_48.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid14_4.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Upper Cut/vid536_12.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid469_9.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid37_8.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid518_33.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Late Cut/vid479_7.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Pull/vid172_9.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid520_14.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Straight Drive/vid452_37.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid394_25.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid481_52.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid95_19.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Late Cut/vid177_6.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid272_7.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid200_8.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid129_7.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid536_46.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid179_7.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Scoop/vid212_30.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Square Cut/vid63_23.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid474_5.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid235_41.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid40_77.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid505_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid508_59.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid150_21.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Hook/vid505_42.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid353_23.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid172_19.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid489_48.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid463_14.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid437_39.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Hook/vid74_40.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid161_4.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid308_3.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid525_27.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid151_0.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Defensive/vid215_26.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Pull/vid21_13.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid454_24.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Cover Drive/vid113_22.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid109_2.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid500_8.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid373_9.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid429_3.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid358_11.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid200_13.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid124_22.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid71_9.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid69_30.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid28_56.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid445_22.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Late Cut/vid386_21.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid427_1.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid374_49.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid515_76.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid488_2.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Pull/vid506_12.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Upper Cut/vid338_15.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Pull/vid77_34.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid118_13.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Defensive/vid332_9.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid368_57.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid108_24.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Scoop/vid392_18.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Cover Drive/vid309_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid414_1.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid120_15.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid464_8.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid59_18.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid54_32.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid465_39.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid438_9.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid28_40.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid286_15.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid61_9.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid226_12.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid51_53.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Defensive/vid251_4.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid269_8.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Hook/vid42_32.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Defensive/vid240_3.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Cover Drive/vid295_3.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid262_52.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid518_45.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid534_35.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Cover Drive/vid110_25.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid50_55.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid494_36.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid13_30.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid377_35.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid345_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid380_31.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid454_12.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid434_34.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid206_64.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Scoop/vid532_51.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Straight Drive/vid123_20.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid439_46.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid238_42.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid53_44.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid231_13.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Scoop/vid374_23.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Hook/vid9_42.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid437_21.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid344_14.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid125_15.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid486_13.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid34_42.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid368_56.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Straight Drive/vid228_3.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid245_35.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid12_54.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid518_5.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid235_9.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid402_17.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid187_25.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid509_38.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid235_6.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid478_19.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid230_8.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid224_0.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid2_36.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid505_33.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Upper Cut/vid100_72.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid482_42.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid388_53.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid362_30.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid505_44.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Cover Drive/vid502_2.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid358_19.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Defensive/vid236_32.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid23_14.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Late Cut/vid398_25.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid524_3.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid494_19.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid361_70.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid520_41.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid352_12.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Late Cut/vid467_23.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Pull/vid454_2.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid119_2.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid10_14.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid217_41.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid401_5.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid230_28.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid105_10.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Cover Drive/vid182_18.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid483_43.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid456_35.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid506_17.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Scoop/vid206_32.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Lofted Legside/vid1_40.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid204_35.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid253_4.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid13_1.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid525_9.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid336_10.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid367_25.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid517_37.avi,Lofted Offside,Lofted Offside
